state_name,county_name,trump,biden,other,population_2010,persons_under_5_years_percent_2014,persons_under_18_years_percent_2014,age_65_plus,female_persons_percent_2014,living_in_same_house_1_year__over_percent_20092013,foreign_born_persons_percent_20092013,non_english,edu_highschool,edu_batchelors,veterans_20092013,mean_travel_time_to_work_minutes_workers_age_16_20092013,housing_units_2014,homeownership_rate_20092013,housing_units_in_multiunit_structures_percent_20092013,median_value_of_owneroccupied_housing_units_20092013,households_20092013,persons_per_household_20092013,income,median_household_income_20092013,poverty,private_nonfarm_establishments_2013,private_nonfarm_employment__2013,private_nonfarm_employment_percent_change_20122013,nonemployer_establishments_2013,total_number_of_firms_2007,womenowned_firms_percent_2007,manufacturers_shipments_2007_1000,merchant_wholesaler_sales_2007_1000,retail_sales_2007_1000,retail_sales_per_capita_2007,accommodation_and_food_services_sales_2007_1000,building_permits_2014,land_area_in_square_miles_2010,density
Montana,Powder River County,970,154,12,1743.0,2.7,17.4,23.6,49.4,88.5,0.0,1.8,93.1,19.9,136.0,13.7,1013.0,69.9,4.1,105200.0,720.0,2.26,28528.0,46250.0,9.2,74.0,349.0,6.1,187.0,190.0,0.0,0.0,0.0,13808.0,8108.0,2241.0,0.0,3297.3,0.5
Montana,Powell County,2347,752,88,7027.0,4.2,15.6,18.5,38.1,79.4,0.4,5.0,90.3,17.8,907.0,14.9,3097.0,71.5,7.5,120900.0,2411.0,2.31,19736.0,40802.0,15.3,163.0,1072.0,4.7,481.0,797.0,0.0,0.0,0.0,35007.0,4921.0,7269.0,17.0,2326.39,3.0
Montana,Prairie County,603,126,15,1179.0,6.5,18.3,30.0,49.2,93.4,1.7,4.6,86.8,16.9,162.0,16.9,669.0,86.9,2.9,69800.0,502.0,2.31,20644.0,38036.0,21.5,39.0,142.0,-6.6,83.0,290.0,0.0,0.0,0.0,7425.0,7025.0,883.0,0.0,1736.74,0.7
Montana,Ravalli County,19114,8763,630,40212.0,4.8,20.3,23.1,50.3,85.0,2.1,3.8,92.1,24.5,4460.0,26.1,19553.0,72.9,9.5,233700.0,16848.0,2.37,22872.0,38688.0,16.8,1378.0,8721.0,2.3,4148.0,6307.0,0.0,130234.0,164994.0,344777.0,8556.0,36471.0,15.0,2390.82,16.8
Montana,Richland County,4800,875,123,9746.0,7.2,24.7,13.0,47.7,82.7,1.5,3.6,90.2,17.7,759.0,17.3,5010.0,69.1,13.1,153000.0,4270.0,2.4,32036.0,58112.0,14.2,573.0,5810.0,1.2,948.0,1060.0,20.3,0.0,235835.0,128640.0,14138.0,19700.0,164.0,2084.14,4.7
Montana,Roosevelt County,1996,1910,122,10425.0,9.7,32.0,10.5,49.7,90.3,0.8,3.1,83.9,13.7,504.0,13.6,4080.0,58.9,8.4,70100.0,3264.0,3.21,16888.0,36920.0,26.6,233.0,2378.0,19.3,545.0,673.0,0.0,0.0,66280.0,99861.0,9869.0,9667.0,12.0,2354.79,4.4
Montana,Rosebud County,2486,1199,99,9233.0,8.7,29.2,13.6,49.6,92.7,1.4,8.4,89.1,22.3,786.0,14.1,4107.0,68.5,13.6,110900.0,3268.0,2.82,22229.0,48789.0,17.3,184.0,2437.0,-4.9,533.0,747.0,19.9,0.0,0.0,53358.0,5847.0,9014.0,0.0,5010.4,1.8
Montana,Sanders County,5660,1820,172,11413.0,4.5,18.2,26.0,48.9,89.3,2.1,3.6,87.2,16.7,1537.0,22.0,6660.0,76.6,5.4,166500.0,5149.0,2.17,19188.0,32881.0,22.0,353.0,2020.0,5.8,1009.0,1621.0,0.0,0.0,0.0,82124.0,7460.0,12192.0,0.0,2760.52,4.1
Montana,Sheridan County,1403,574,53,3384.0,5.4,20.9,20.8,49.1,89.8,1.3,2.0,90.7,23.4,299.0,12.2,2137.0,74.4,12.3,109500.0,1612.0,2.09,31378.0,48667.0,11.8,186.0,1073.0,9.5,345.0,0.0,0.0,0.0,4959.0,31524.0,9450.0,4772.0,3.0,1677.08,2.0
Montana,Silver Bow County,7745,10392,690,34200.0,5.8,20.5,17.3,49.3,80.4,1.9,4.1,90.9,22.2,3172.0,15.6,16811.0,65.5,21.1,121900.0,15042.0,2.21,23562.0,38659.0,19.1,1154.0,13069.0,-3.1,2191.0,3754.0,24.5,0.0,0.0,504698.0,15486.0,78285.0,58.0,718.48,47.6
Montana,Stillwater County,4462,1156,123,9117.0,4.6,21.6,20.1,49.0,89.7,1.0,1.5,92.5,22.1,1144.0,28.1,4812.0,79.9,2.5,185900.0,3757.0,2.4,28868.0,57906.0,7.8,258.0,2615.0,-2.5,776.0,1009.0,0.0,0.0,14190.0,103225.0,11961.0,9810.0,3.0,1795.35,5.1
Montana,Sweet Grass County,1840,549,57,3651.0,4.3,22.2,23.5,50.5,95.0,1.5,2.6,91.7,27.1,304.0,18.7,2129.0,73.0,6.2,192700.0,1304.0,2.73,22743.0,45938.0,13.5,155.0,998.0,-3.8,422.0,541.0,0.0,0.0,0.0,42651.0,11450.0,6185.0,3.0,1855.21,2.0
Montana,Teton County,2608,1007,80,6073.0,6.1,23.0,22.0,50.9,90.1,1.6,3.9,90.4,24.5,607.0,20.4,2882.0,75.9,8.5,134700.0,2303.0,2.52,22799.0,43327.0,15.1,206.0,1213.0,13.0,597.0,1024.0,0.0,0.0,0.0,43930.0,7130.0,2987.0,2.0,2272.38,2.7
Montana,Toole County,1596,467,60,5324.0,5.3,19.9,15.6,43.6,81.4,3.6,7.0,88.1,14.6,722.0,16.3,2346.0,63.5,14.9,106300.0,1927.0,2.3,23162.0,46972.0,16.3,194.0,1618.0,2.5,338.0,499.0,25.3,0.0,96316.0,54824.0,10989.0,10602.0,3.0,1915.65,2.8
Montana,Treasure County,373,78,9,718.0,6.1,17.6,27.0,48.0,92.1,1.4,6.9,86.4,21.3,80.0,21.0,423.0,70.2,2.1,67500.0,332.0,2.14,23948.0,37105.0,11.3,18.0,61.0,-12.9,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.4,0.7
Montana,Valley County,3135,1030,107,7369.0,5.4,22.7,20.8,49.5,91.5,1.0,1.8,91.0,17.1,718.0,17.5,4844.0,69.0,20.3,102300.0,3248.0,2.25,25685.0,47181.0,13.5,270.0,2244.0,-0.8,559.0,0.0,0.0,0.0,80403.0,81315.0,11829.0,10950.0,1.0,4925.82,1.5
Montana,Wheatland County,823,225,20,2168.0,6.8,23.1,23.9,50.2,94.7,0.0,18.5,80.4,19.2,223.0,13.2,1193.0,71.5,8.8,78400.0,817.0,2.5,17336.0,31867.0,11.2,59.0,383.0,1.6,152.0,316.0,0.0,0.0,0.0,18254.0,9127.0,1574.0,0.0,1423.2,1.5
Montana,Wibaux County,516,77,5,1017.0,4.6,21.3,24.6,48.9,91.1,0.4,0.3,84.0,19.6,82.0,16.9,536.0,70.9,6.8,102700.0,409.0,2.22,27492.0,41875.0,13.3,39.0,184.0,-20.7,91.0,0.0,0.0,0.0,0.0,4305.0,4767.0,1057.0,5.0,889.27,1.1
Montana,Yellowstone County,50772,30679,2370,147972.0,6.4,23.6,15.3,50.9,82.7,1.7,4.0,92.3,28.7,13513.0,19.0,67062.0,68.8,19.9,181500.0,61023.0,2.4,27761.0,51342.0,12.3,5521.0,68676.0,3.1,11126.0,15726.0,25.0,5739955.0,2772504.0,2840723.0,20284.0,361729.0,642.0,2633.29,56.2
Nebraska,Adams County,10085,4213,304,31364.0,6.3,23.4,16.5,49.9,82.7,4.7,7.1,90.7,20.4,2511.0,14.8,13664.0,69.8,15.6,98000.0,12578.0,2.37,25571.0,49440.0,12.8,973.0,13290.0,-0.7,2148.0,2853.0,22.5,0.0,499735.0,360802.0,10976.0,43747.0,120.0,563.27,55.7
Nebraska,Antelope County,3093,452,38,6685.0,6.6,23.4,22.4,50.5,90.8,1.5,3.5,90.8,16.7,587.0,17.2,3287.0,75.2,3.6,74300.0,2855.0,2.28,25186.0,43518.0,11.0,219.0,1398.0,-3.0,623.0,0.0,0.0,0.0,136290.0,57007.0,8534.0,2432.0,11.0,857.22,7.8
Nebraska,Arthur County,260,21,3,460.0,5.7,28.0,21.2,51.9,81.2,0.0,2.4,94.5,31.7,31.0,20.7,252.0,61.6,0.4,76400.0,177.0,2.86,17656.0,40568.0,6.9,10.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,937.0,2519.0,0.0,0.0,715.36,0.6
Nebraska,Banner County,362,43,5,690.0,6.0,19.0,29.6,49.5,90.1,4.7,4.0,91.3,15.8,66.0,25.3,365.0,63.6,2.0,85000.0,330.0,2.47,25814.0,36875.0,15.4,10.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.11,0.9
Nebraska,Blaine County,280,35,2,478.0,8.3,23.4,21.8,48.0,88.1,1.2,0.7,99.0,16.0,46.0,22.4,323.0,58.2,0.8,57200.0,249.0,2.35,19141.0,42917.0,17.7,8.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.87,0.7
Nebraska,Boone County,2653,499,65,5505.0,5.6,23.0,21.6,49.8,89.8,1.1,2.5,93.1,13.8,514.0,17.2,2643.0,77.0,6.7,85000.0,2242.0,2.38,25590.0,45246.0,9.7,191.0,1415.0,-0.6,519.0,703.0,0.0,0.0,92681.0,81645.0,14818.0,3551.0,0.0,686.55,8.0
Nebraska,Box Butte County,4002,1051,128,11308.0,7.1,25.3,16.1,49.9,82.0,1.7,5.3,90.4,17.6,998.0,11.6,5434.0,65.9,20.2,90000.0,4860.0,2.28,25046.0,46373.0,23.9,312.0,2982.0,1.6,696.0,1229.0,24.6,0.0,89999.0,82175.0,7443.0,12355.0,1.0,1075.29,10.5
Nebraska,Boyd County,1010,135,8,2099.0,4.6,21.0,28.7,51.1,93.7,0.2,1.8,91.6,16.1,219.0,17.1,1375.0,83.2,3.5,54500.0,938.0,2.2,23157.0,41279.0,10.5,67.0,380.0,-8.2,199.0,0.0,0.0,0.0,0.0,13217.0,6300.0,0.0,0.0,539.94,3.9
Nebraska,Brown County,1470,191,18,3145.0,4.7,20.1,24.3,50.8,85.6,0.9,2.2,91.2,21.8,343.0,13.4,1845.0,69.5,12.4,58900.0,1544.0,2.02,21843.0,33647.0,15.6,129.0,889.0,3.6,311.0,0.0,0.0,0.0,26309.0,48132.0,15169.0,2949.0,1.0,1221.33,2.6
Nebraska,Buffalo County,16640,6350,599,46102.0,7.0,23.3,12.9,50.3,78.6,4.1,7.1,92.3,31.6,2989.0,15.0,19753.0,64.8,20.7,139800.0,17705.0,2.51,24830.0,50963.0,13.6,1558.0,21705.0,-2.6,3675.0,4571.0,22.9,0.0,659317.0,739878.0,16483.0,103135.0,277.0,968.11,47.6
Nebraska,Burt County,2580,1063,88,6858.0,5.4,22.4,23.9,50.5,88.0,0.6,2.4,91.9,18.3,659.0,23.6,3462.0,76.6,7.2,85700.0,2899.0,2.29,25203.0,46817.0,9.7,195.0,1550.0,34.4,520.0,549.0,0.0,0.0,70378.0,40579.0,5793.0,1961.0,9.0,491.58,14.0
Nebraska,Butler County,3526,869,83,8395.0,5.8,23.6,20.6,49.2,87.1,1.3,4.8,91.0,14.1,795.0,19.5,4060.0,75.9,7.1,99200.0,3482.0,2.35,27673.0,50247.0,9.4,208.0,2072.0,2.5,693.0,839.0,28.6,0.0,118780.0,72333.0,8617.0,1975.0,3.0,584.91,14.4
Nebraska,Cass County,10121,4737,426,25241.0,6.0,24.6,16.1,49.6,90.7,1.3,3.4,94.0,23.6,3091.0,27.0,11250.0,79.2,6.8,146700.0,9701.0,2.57,29638.0,64697.0,6.4,534.0,3507.0,3.5,1791.0,2225.0,0.0,0.0,99071.0,183630.0,7196.0,14206.0,63.0,557.45,45.3
Nebraska,Cedar County,4174,725,97,8852.0,5.3,24.5,21.3,49.4,89.3,0.5,2.4,92.7,16.6,732.0,18.4,4132.0,81.2,5.7,89100.0,3529.0,2.45,25738.0,48038.0,10.1,300.0,1867.0,1.0,714.0,0.0,0.0,0.0,69668.0,121798.0,14277.0,3527.0,9.0,740.31,12.0
Nebraska,Chase County,1740,226,27,3966.0,5.7,24.1,20.7,51.2,87.7,6.2,9.6,90.8,18.2,274.0,10.0,1933.0,77.1,5.5,86000.0,1697.0,2.3,28241.0,45610.0,12.8,148.0,1017.0,1.0,391.0,531.0,0.0,0.0,135070.0,60445.0,16394.0,1985.0,1.0,894.42,4.4
Nebraska,Cherry County,2844,373,48,5713.0,5.4,21.9,21.4,50.0,88.4,1.6,2.8,92.5,21.3,524.0,14.3,3160.0,67.0,8.9,95500.0,2618.0,2.15,25213.0,45464.0,13.0,230.0,1793.0,2.2,574.0,0.0,0.0,0.0,0.0,78284.0,13802.0,9671.0,29.0,5960.42,1.0
Nebraska,Cheyenne County,3813,855,97,9998.0,6.2,24.1,16.2,50.2,80.3,2.7,5.1,93.3,25.3,869.0,12.7,4961.0,66.7,14.8,104100.0,4405.0,2.25,28296.0,51529.0,14.0,291.0,4601.0,-10.6,657.0,590.0,36.6,0.0,97852.0,0.0,0.0,21057.0,28.0,1196.29,8.4
Nebraska,Clay County,2848,632,78,6542.0,6.3,24.3,19.1,49.4,90.0,3.8,7.7,87.3,17.6,500.0,20.0,2992.0,77.8,8.1,76100.0,2647.0,2.41,23876.0,46784.0,9.0,190.0,1134.0,1.3,535.0,876.0,24.1,0.0,155623.0,60659.0,9604.0,1388.0,10.0,572.29,11.4
Nebraska,Colfax County,2636,1025,65,10515.0,8.2,29.6,13.1,48.5,85.2,22.3,40.6,70.4,14.4,633.0,17.4,4140.0,74.4,9.2,87900.0,3686.0,2.81,23751.0,51765.0,15.5,253.0,3542.0,-2.0,572.0,606.0,21.0,0.0,63564.0,107576.0,10802.0,3530.0,18.0,411.66,25.5
Nebraska,Cuming County,3507,870,74,9139.0,5.5,24.5,21.5,49.9,88.9,4.5,8.6,88.7,17.5,722.0,16.1,4211.0,70.6,9.7,88300.0,3822.0,2.34,24496.0,47500.0,11.6,344.0,2543.0,-2.3,737.0,851.0,0.0,0.0,117391.0,174641.0,18835.0,6520.0,14.0,570.62,16.0
Nebraska,Custer County,4996,768,113,10939.0,6.1,23.3,20.9,50.2,87.7,0.7,2.2,92.6,21.0,926.0,15.9,5559.0,75.5,6.9,81600.0,4738.0,2.26,24615.0,44873.0,9.6,382.0,2833.0,5.5,1118.0,1488.0,20.2,0.0,52764.0,118022.0,10906.0,8242.0,35.0,2575.52,4.2
Nebraska,Dakota County,3926,2744,124,21006.0,8.0,29.0,12.7,50.0,85.7,20.3,36.4,72.8,11.1,1167.0,16.2,7747.0,64.4,16.6,103300.0,7309.0,2.82,20179.0,47069.0,16.9,428.0,10407.0,-7.0,1021.0,1683.0,0.0,0.0,0.0,170315.0,8368.0,19223.0,27.0,264.26,79.5
Nebraska,Dawes County,2931,1082,108,9182.0,5.1,18.4,17.6,50.6,75.8,3.7,6.0,93.5,40.6,777.0,13.1,4221.0,64.8,15.7,100700.0,3709.0,2.15,21137.0,40359.0,19.3,277.0,2224.0,0.7,648.0,1055.0,0.0,0.0,10039.0,164591.0,18763.0,13657.0,1.0,1396.46,6.6
Nebraska,Dawson County,6524,2497,157,24326.0,7.5,27.9,15.0,49.2,84.0,18.1,32.5,75.8,16.0,1364.0,15.9,10136.0,68.3,11.5,88200.0,8774.0,2.73,20142.0,46078.0,14.8,693.0,9291.0,-0.1,1430.0,1903.0,24.4,0.0,424687.0,345341.0,13937.0,24652.0,44.0,1013.1,24.0
Nebraska,Deuel County,871,141,20,1941.0,5.2,21.0,23.5,50.2,87.1,1.8,4.8,92.6,21.8,238.0,23.8,1033.0,77.7,1.7,67400.0,855.0,2.26,27199.0,44922.0,13.5,58.0,333.0,-2.3,182.0,0.0,0.0,0.0,0.0,102008.0,54087.0,4101.0,0.0,439.85,4.4
Nebraska,Dixon County,2335,651,97,6000.0,5.8,24.8,19.7,49.7,91.6,5.4,8.5,86.1,16.5,477.0,21.2,2700.0,76.8,7.9,76300.0,2348.0,2.5,23769.0,47325.0,11.2,105.0,1242.0,24.2,459.0,0.0,0.0,0.0,0.0,37054.0,5948.0,1897.0,4.0,476.23,12.6
Nebraska,Dodge County,10963,5526,346,36691.0,6.4,23.5,19.0,50.7,84.7,5.4,10.3,86.0,18.7,2959.0,18.3,16631.0,68.0,14.4,109200.0,15221.0,2.34,24588.0,48626.0,10.7,1013.0,15180.0,1.0,2266.0,2795.0,19.4,1233777.0,0.0,665022.0,18547.0,53012.0,45.0,528.71,69.4
Nebraska,Douglas County,117398,148058,5332,517110.0,7.6,25.8,11.5,50.7,82.2,8.9,13.9,89.5,36.4,34166.0,18.9,226919.0,62.7,27.4,143300.0,204226.0,2.51,29180.0,53325.0,14.3,15069.0,307365.0,1.0,34944.0,43302.0,26.5,10012827.0,6079790.0,8109038.0,16306.0,1118911.0,2572.0,328.46,1574.4
Nebraska,Dundy County,883,105,11,2008.0,3.9,21.2,23.3,49.6,83.2,3.5,6.7,93.7,22.2,189.0,11.8,1115.0,67.6,6.8,69100.0,893.0,2.18,28502.0,47431.0,8.1,66.0,338.0,-0.6,159.0,190.0,43.2,0.0,0.0,14035.0,7074.0,476.0,0.0,919.68,2.2
Nebraska,Fillmore County,2359,693,82,5890.0,4.9,20.5,22.9,50.2,86.8,1.0,3.3,92.5,18.2,502.0,14.9,2916.0,77.3,6.6,73300.0,2444.0,2.28,25460.0,48464.0,8.8,222.0,1644.0,2.3,471.0,948.0,0.0,0.0,113431.0,39676.0,6576.0,3508.0,15.0,575.37,10.2
Nebraska,Franklin County,1434,276,11,3225.0,4.5,19.2,25.7,50.0,85.8,0.9,1.9,91.2,17.5,367.0,16.7,1726.0,82.2,1.9,56200.0,1398.0,2.21,26095.0,43011.0,12.9,74.0,439.0,-4.8,249.0,240.0,0.0,0.0,51176.0,17262.0,5522.0,972.0,2.0,575.82,5.6
Nebraska,Frontier County,1229,189,22,2756.0,3.9,20.5,21.2,48.5,84.2,1.0,1.5,94.7,16.5,259.0,18.6,1570.0,74.5,2.8,74200.0,1086.0,2.23,25262.0,50227.0,12.0,71.0,458.0,11.7,235.0,329.0,46.2,0.0,0.0,14785.0,5567.0,575.0,3.0,974.59,2.8
Nebraska,Furnas County,2163,399,39,4959.0,5.1,22.5,22.7,50.3,85.5,0.7,2.1,88.9,16.8,507.0,17.7,2711.0,72.3,10.0,56400.0,2215.0,2.18,22068.0,39603.0,16.2,169.0,1310.0,-1.3,442.0,631.0,38.5,0.0,88588.0,50222.0,10789.0,0.0,5.0,719.13,6.9
Nebraska,Gage County,7445,3385,238,22311.0,5.7,22.1,20.4,50.5,87.1,0.7,3.7,90.2,20.0,1926.0,21.0,10420.0,72.4,13.7,101600.0,9133.0,2.36,24555.0,47654.0,11.7,673.0,7241.0,0.4,1503.0,2091.0,0.0,602634.0,0.0,238113.0,10321.0,23364.0,11.0,851.49,26.2
Nebraska,Garden County,1016,161,18,2057.0,3.9,17.6,27.7,48.9,88.5,1.5,1.9,93.4,20.8,245.0,18.7,1301.0,77.6,2.5,61800.0,836.0,2.29,26715.0,39400.0,9.4,53.0,410.0,3.3,197.0,0.0,0.0,0.0,0.0,12385.0,6720.0,0.0,0.0,1704.28,1.2
Nebraska,Garfield County,925,133,9,2049.0,3.0,19.0,26.9,50.1,91.7,0.2,1.4,94.0,13.8,182.0,10.9,1174.0,74.2,7.7,86100.0,864.0,2.21,22092.0,41892.0,13.0,94.0,578.0,0.0,228.0,0.0,0.0,0.0,9224.0,27142.0,15744.0,1325.0,8.0,569.79,3.6
Nebraska,Gosper County,893,215,10,2044.0,5.9,23.6,20.9,48.0,92.1,0.1,2.1,94.3,18.0,161.0,18.2,1279.0,76.4,4.0,104100.0,767.0,2.57,23266.0,45893.0,8.0,61.0,270.0,0.0,187.0,0.0,0.0,0.0,0.0,2343.0,1195.0,1749.0,6.0,458.16,4.5
Nebraska,Grant County,375,20,7,614.0,7.9,20.5,19.7,47.0,89.4,0.7,0.0,93.6,17.7,50.0,22.8,389.0,66.3,11.0,45600.0,246.0,2.38,19968.0,44167.0,18.8,30.0,90.0,0.0,92.0,0.0,0.0,0.0,8344.0,0.0,0.0,0.0,0.0,776.22,0.8
Nebraska,Greeley County,1016,229,13,2538.0,5.2,24.2,23.7,49.3,88.8,0.7,0.7,92.8,15.0,280.0,21.1,1299.0,80.8,4.6,57500.0,1011.0,2.44,23833.0,44950.0,12.1,66.0,337.0,-2.3,237.0,180.0,0.0,0.0,23784.0,25361.0,10871.0,398.0,0.0,569.81,4.5
Nebraska,Hall County,16189,7681,504,58607.0,7.6,26.7,14.2,49.7,81.9,13.3,19.6,81.9,17.1,4151.0,14.9,24174.0,65.3,19.1,113200.0,22168.0,2.64,23380.0,48712.0,13.7,1812.0,30339.0,1.6,3584.0,5508.0,22.7,0.0,707911.0,1087733.0,19639.0,96898.0,216.0,546.29,107.3
Nebraska,Hamilton County,4297,1117,106,9124.0,5.8,24.5,17.8,49.7,90.1,0.9,2.5,93.4,24.1,805.0,17.2,4041.0,77.6,9.6,113300.0,3488.0,2.56,26715.0,56065.0,10.1,292.0,2525.0,3.6,835.0,1189.0,25.1,463376.0,375475.0,101126.0,10863.0,5074.0,36.0,542.88,16.8
Nebraska,Harlan County,1615,282,31,3423.0,6.8,21.8,24.3,48.5,90.3,0.6,2.7,92.1,15.3,330.0,20.2,2365.0,77.9,4.2,75100.0,1573.0,2.15,25322.0,45920.0,12.1,103.0,624.0,-1.3,324.0,338.0,0.0,0.0,55070.0,25999.0,7708.0,2777.0,8.0,553.47,6.2
Nebraska,Hayes County,494,34,6,967.0,4.7,19.8,24.8,48.2,88.7,3.7,4.3,88.4,19.8,133.0,18.8,509.0,67.7,2.4,66100.0,477.0,2.39,23749.0,49125.0,5.9,20.0,67.0,4.7,85.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,713.06,1.4
Nebraska,Hitchcock County,1264,175,30,2908.0,5.7,21.7,23.8,49.6,90.5,1.2,2.4,92.9,13.8,310.0,17.8,1736.0,73.3,2.9,62300.0,1366.0,2.07,23554.0,39702.0,15.5,67.0,382.0,-3.0,236.0,304.0,15.1,0.0,18708.0,0.0,0.0,1048.0,0.0,709.94,4.1
Nebraska,Holt County,4769,686,82,10435.0,7.1,24.0,20.8,50.6,90.6,2.0,3.3,90.1,19.0,821.0,14.3,5222.0,74.5,8.2,90500.0,4469.0,2.29,24120.0,44427.0,10.2,419.0,3466.0,0.1,1249.0,1258.0,20.0,0.0,149328.0,143200.0,13980.0,10151.0,10.0,2412.4,4.3
Nebraska,Hooker County,376,59,7,736.0,6.2,20.3,29.0,51.6,92.8,1.1,1.6,95.1,24.7,73.0,18.3,434.0,85.4,5.3,63300.0,295.0,2.21,20737.0,39327.0,12.8,32.0,0.0,0.0,91.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,721.12,1.0
Nebraska,Howard County,2786,648,67,6274.0,5.9,23.8,20.2,49.2,89.5,0.7,2.3,92.4,17.8,608.0,23.8,3006.0,79.4,7.1,101200.0,2576.0,2.43,26770.0,49088.0,10.3,150.0,949.0,-2.9,538.0,551.0,0.0,0.0,38383.0,48446.0,7498.0,2849.0,28.0,569.34,11.0
Nebraska,Jefferson County,2616,1016,84,7547.0,5.6,22.0,22.5,50.3,88.9,0.6,3.3,89.1,13.5,641.0,19.2,3903.0,78.2,7.1,70400.0,3301.0,2.25,24777.0,44843.0,13.6,237.0,2628.0,-0.2,458.0,0.0,0.0,127852.0,138991.0,124811.0,16744.0,6353.0,8.0,570.19,13.2
Nebraska,Johnson County,1518,647,64,5217.0,4.8,19.8,16.9,40.5,86.1,5.3,9.2,87.9,12.8,462.0,25.5,2172.0,74.0,7.6,75300.0,1926.0,2.17,19435.0,42364.0,13.7,117.0,937.0,4.0,281.0,260.0,0.0,0.0,0.0,34432.0,6828.0,3089.0,3.0,376.05,13.9
Nebraska,Kearney County,2822,701,81,6489.0,6.2,24.5,18.8,50.9,83.6,2.4,4.8,91.4,26.4,590.0,19.2,2928.0,73.3,7.0,96400.0,2621.0,2.44,27796.0,56466.0,4.9,173.0,1957.0,0.1,472.0,463.0,0.0,0.0,151673.0,29729.0,4523.0,2798.0,13.0,516.24,12.6
Nebraska,Keith County,3544,763,57,8368.0,4.5,20.6,23.2,50.0,81.6,1.8,3.1,92.0,20.4,738.0,15.3,5378.0,70.0,6.3,91500.0,3786.0,2.15,25097.0,41970.0,11.2,342.0,2631.0,-2.5,762.0,1053.0,26.4,0.0,54687.0,203776.0,25472.0,22762.0,10.0,1061.6,7.9
Nebraska,Keya Paha County,476,49,4,824.0,5.8,20.0,28.3,51.1,95.7,0.1,0.9,92.0,17.2,58.0,16.6,544.0,81.4,2.7,80000.0,354.0,1.97,25251.0,36923.0,15.5,21.0,0.0,0.0,118.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.07,1.1
Nebraska,Kimball County,1553,267,40,3821.0,5.8,22.1,22.7,49.3,86.1,2.2,6.2,84.8,16.4,379.0,16.6,1942.0,66.1,10.6,77900.0,1641.0,2.27,24565.0,42180.0,13.0,129.0,1017.0,-8.5,264.0,464.0,0.0,0.0,0.0,49041.0,13589.0,3056.0,0.0,951.85,4.0
Nebraska,Knox County,3721,905,71,8701.0,6.1,24.1,23.8,51.1,88.7,0.6,3.5,89.0,17.0,825.0,16.6,4869.0,72.6,6.4,74000.0,3776.0,2.22,25214.0,42230.0,14.0,264.0,1625.0,-2.2,660.0,885.0,10.5,0.0,61784.0,82386.0,9544.0,3311.0,36.0,1108.35,7.9
Nebraska,Lancaster County,70092,82293,3706,285407.0,6.7,23.1,12.1,50.0,78.3,7.0,10.9,93.8,36.1,19683.0,18.2,124817.0,60.1,29.6,148600.0,115237.0,2.4,27141.0,51574.0,15.2,8049.0,127883.0,-2.3,19668.0,24564.0,27.5,0.0,2729850.0,3662691.0,13351.0,472514.0,1923.0,837.55,340.8
Nebraska,Lincoln County,13071,3692,344,36288.0,6.3,24.4,17.1,50.5,87.7,1.9,3.7,91.5,19.4,3307.0,14.2,16609.0,68.6,16.3,112800.0,15067.0,2.34,26188.0,48158.0,11.4,1049.0,11311.0,-0.4,2199.0,2811.0,28.9,0.0,245387.0,634917.0,17911.0,0.0,54.0,2564.07,14.2
Nebraska,Logan County,407,38,5,763.0,6.0,24.1,18.4,50.3,89.6,0.0,1.1,93.1,19.9,54.0,27.3,395.0,72.5,0.0,101700.0,345.0,2.28,22799.0,44417.0,12.1,23.0,77.0,-4.9,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.66,1.3
Nebraska,Loup County,370,75,9,632.0,4.1,20.2,24.8,48.3,91.0,0.2,0.5,93.0,12.6,67.0,20.2,436.0,71.7,0.7,71100.0,240.0,2.42,21499.0,38125.0,25.8,8.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,568.29,1.1
Nebraska,Madison County,11678,3393,336,34876.0,7.3,24.7,15.6,50.4,83.6,6.9,12.3,87.2,20.8,2387.0,14.2,15119.0,66.1,20.9,109000.0,13867.0,2.44,24593.0,46566.0,14.2,1320.0,18047.0,1.9,2614.0,3742.0,22.8,0.0,1880219.0,649732.0,19020.0,48522.0,61.0,572.74,60.9
Nebraska,McPherson County,275,17,10,539.0,3.8,25.3,19.9,50.0,94.4,0.0,1.7,94.4,26.3,32.0,27.7,280.0,69.2,3.2,142300.0,169.0,2.24,25339.0,54926.0,13.6,6.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.98,0.6
